"Qualified Product List","Product ID",Manufacturer,Brand,"Product Name","Model Number","Technical Requirements Version","DLC Family Code",Parent,"Controlled Environment","Lighting Scheme (Position)","Lighting Scheme (Use Case)","Input Power Type","Fixture Maximum Ambient Temp",Width,Height,Diameter,Warranty,Length,Notes,"Date Qualified","Date Delisted",Category,"Reported Minimum Input Voltage","Reported Maximum Input Voltage","Spectrally Tunable",Dimmable,"Reported Photosynthetic Photon Efficacy (400-700nm)","Reported Photosynthetic Photon Flux (400-700nm)","Reported Minimum Photosynthetic Photon Flux","Reported Default Photosynthetic Photon Flux","Reported Photon Flux Blue (400-500nm)","Reported Photon Flux Green (500-600nm)","Reported Photon Flux Red (600-700nm)","Reported Photon Flux Far Red (700-800nm)","Reported Photon Flux (280-800nm)","Reported Photon Efficacy (280-800nm)","Reported DC Photosynthetic Photon Efficacy (400-700nm)","Reported AC-Derated Photosynthetic Photon Efficacy (400-700nm)","Reported DC Photon Efficacy (280-800nm)","Reported AC-Derated Photon Efficacy (280-800nm)","Reported Beam Angle","Reported Field Angle","Tested Photosynthetic Photon Efficacy (400-700nm)","Tested Photosynthetic Photon Flux (400-700nm)","Tested Photon Flux Blue (400-500nm)","Tested Photon Flux Green (500-600nm)","Tested Photon Flux Red (600-700nm)","Tested Photon Flux Far Red (700-800nm)","Tested Photon Flux (280-800nm)","Tested Photon Efficacy (280-800nm)","Tested DC Photosynthetic Photon Efficacy (400-700nm)","Tested DC Photon Efficacy (280-800nm)","Reported Input Wattage","Reported Default Input Wattage","Reported Minimum Input Wattage","Reported Power Factor","Reported Total Harmonic Distortion","Reported DC Input Current","Reported AC-Derated Input Wattage","Power source loading percentage","Cabling loss example","Tested Input Wattage","Tested Voltage for Minimum Efficacy","Tested Power Factor","Tested Total Harmonic Distortion","Tested DC Input Current","Dimming and Control Method to the Product","Integral Control Capability","Connector or Transmission Hardware","0-10V ANSI C137.1 (8V)","0-10V ANSI C137.1 (9V)","0-10V IEC60929 Annex E","0-10V Other Protocol","Phase Cut (Forward Phase)","Phase Cut (Reverse Phase)",DALI,DALI-2,"Power Over Ethernet","Ethernet TCP/IP","Ethernet Proprietary","Other Wired Dimming and Control Method to the Product","Zigbee 3.0","Zigbee - Manufacturer Specific","Bluetooth Sig MESH and MMDL Layers","Bluetooth - Manufacturer Specific",Wi-Fi,EnOcean,"Other Wireless Dimming and Control Method to the Product",RJ-11,RJ-12,RJ-14,RJ-45,USB,"Flying Leads","Terminal Block","Other Wired Connector or Transmission Hardware","Wireless Radio","Infrared Receiver","Other Wireless Connector or Transmission Hardware","Dim to Off","Energy Monitoring","Manual Dimming","Actively Cooling Presence","Minimum Allowable Inlet Fluid Temperature","Maximum Allowable Inlet Fluid Temperature","Self-protect cut off temperature","Solution Concentration Restrictions","Tested Average Inlet Fluid Temp from LM-79 testing","Tested Maximum Inlet Fluid Temp from LM-79 testing","Tested Average Outlet Fluid Temperature","Tested Maximum Outlet Fluid Temperature","Tested Average Flow Rate from LM-79 Testing","Tested Maximum Flow Rate from LM-79 Testing","Tested Average Inlet Fluid Temp from ISTMT Testing","Tested Maximum Inlet Fluid Temp from ISTMT Testing","Tested Average Flow Rate from ISTMT Testing","Tested Maximum Flow rate from ISTMT Testing","Base Type","UL Type","Intended Mounting","Fan Presence","Effective Date"
Horticultural,H-0002505,GUANGZHOU LINONG LIGHTING TECHNOLOGY CO LTD,LNLED,LED Grow Lamp,LNGL-GEN850,2.1,MMMSTG,false,,,,,40,,,,5,,,2021-09-17T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,2.65,2252.5,,,413.5,913.8,925.1,66.5,,,,,,,,,,,,,,,,,,,850,,,0.95,10,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-ASXTTR5,Signify North America Corporation – Horti LED,Philips GreenPower LED toplighting compact,GPL TLC 1800 DRW_MB 277-400V 1.0S xP (x= S for single or M for multi pack),GPL TLC 1800 DRW_MB 277-400V 1.0S xP (x= S for single or M for multi pack),1.2,,,,,,AC,40,,,,,,,2020-12-02T05:00:00.000Z,2022-02-01T05:00:00.000Z,Horticultural Lighting Fixture,277,400,No,false,,,,,,,,,,,,,,,,,2.6,1625.2,176.3,90.5,1360,12.4,,,,,,,,,,,,,,630.4,,0.985,14.5,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-02-01
Horticultural,H-5FULBJ,"HUIZHOU ZENITH TECHNOLOGY CO.,LTD",ZENITH,LED GROW LIGHTS,ZS-GL06-0700W-40,2.1,NNNPFL,true,,,,AC,45,41.54,3.35,,5,,,2022-04-13T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,2.67,1760,,,312,765,684,4,,,,,,,,,2.67,1760,312,765,684,4,,,,,660,,,0.999,3,,,,,660,120,0.951,4.7,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-K3QCSJO,C&M LIGHTING LLC,Edisun,Vertical LED Grow Lights,BURST-320W,2.1,IIIONA,true,,,,AC,40,,,,5,,,2020-12-22T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.7,855,,,139,391,326,43,,,,,,,,,2.65,854.85,138.65,390.45,325.75,42.86,,,,,320,,,0.979,7.3,,,,,322.21,,0.979,7.3,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-0004027,"HangZhou Lijiacheng Electric Co., Ltd",Franklin,Horticultural Light,F4000,2.1,CCCHUN,false,,,,AC,45,,,,5,,,2022-03-18T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.52,822,,,123,286,412,50,,,,,,,,,2.52,822,123,286,412,50,,,,,326.4,,,0.997,6.3,,,,,326.4,120,0.997,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-0002506,"Hortimol Technology Co., LTD",Hortimol,LED Grow Lighting,"HM1000VN[A,B]BE (field adjustable max output)",2.1,MMMSTI,true,,,,,35,,,,5,,,2021-09-22T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,2.24,2241.5,,,466.5,739.9,1035.1,109.3,,,,,,,,,2.16,2241.5,466.52,739.89,1035.09,109.31,,,,,1000,,,0.95,10,,,,,1037.1,100,0.976,10.2,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-HUN17SM,"SHENZHEN SNC OPTO ELECTRONIC CO.,LTD.",SNC,LED GROW LIGHTS,SNC-GL02-960WL1CA1-aGS,2.1,VVWAAL,true,,,,,50,,,,5,,,2021-09-02T04:00:00.000Z,2024-03-31T04:00:00.000Z,,120,277,No,true,2.49,2385,,,466,946,973,71,,,,,,,,,2.49,2384.87,465.59,946.26,973,70.62,,,,,958,,,0.93,8,,,,,958.42,120,0.93,8,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-407A1JQ,Hydrofarm LLC,Hydrofarm LLC,PHOTOBIO VP,PTB1130VEPX,2.1,NNNPCG,true,,,,AC,40,,,,5,,,2021-09-17T04:00:00.000Z,2024-03-31T04:00:00.000Z,,100,277,No,false,,,,,,,,,,,,,,,,,2.21,66.37,11.97,18.51,35.89,6.33,,,,,,,,,,,,,,30.04,120,0.949,9.2,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-HWOKXYS,Agricova Inc,NOBEL,Horticultural Luminaires,"X6-[L,H]",2.1,PPPUBN,true,,,,AC,35,,,,5,,,2021-03-22T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,480,No,true,2.49,1577,,,309,634,647,41,,,,,,,,,2.49,1577.08,308.64,634.28,646.6,41.1,,,,,633,,,0.986,8.4,,,,,632.9,,0.9704,8.3,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-041NKQV,Grower's Choice,Grower's Choice,ROI-E420,ROI-E420,1.2,,,,,,AC,40,,,,,,,2020-11-19T05:00:00.000Z,2022-02-01T05:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,,,,,,,,,,,,,,,,,2.38,942.94,163.56,385.19,393.83,23.86,,,,,,,,,,,,,,395.5,,0.96,10,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
Horticultural,H-002057,Fluence Bioengineering,FLUENCE,SPYDR FANG,SR-2r47-I-X,2.1,WWWXUN,true,,,,AC,35,1640,280.7,674.6,5,,,2022-02-25T05:00:00.000Z,2022-08-05T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.58,1640,,,281,675,684,43,,,,,,,,,2.58,1640,281,675,684,43,,,,,636.7,,,0.993,4.7,,,,,636.7,120.01,0.993,4.9,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,
Horticultural,H-0004521,"SHENZHEN REFOND OPTOELECTRONICS CO., LTD.",Refond,LED Grow Bar Light Fixture,RF-FT11B460B6-A0,2.1,VVVZZK,true,,,,AC,40,,,,5,,,2022-03-10T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.72,1630,,,360,591,680,46,,,,,,,,,2.72,1630,359,591,680,46,,,,,600,,,0.986,8.9,,,,,599.8,120.06,0.986,8.9,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-WSZM1SY,Signify North America Corporation – Horti LED,Philips GreenPower,GPL IL 240 DRB L200 200-400V G3.1 S NA,GPL IL 240 DRB L200 200-400V G3.1 S NA,1.2,,,,,,AC,40,,,,,,,2020-09-30T04:00:00.000Z,2022-02-01T05:00:00.000Z,Horticultural Lighting Fixture,200,400,No,false,,,,,,,,,,,,,,,,,3.54,271.8,14.7,0.4,256.7,0.89,,,,,,,,,,,,,,76.7,200,0.958,10.3,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-02-01
Horticultural,H-SXT1IF,Growponic Inc.,Medic Grow,LED Horticultural,Fold8-720W,2.1,FFFKHR,true,,,,AC,40,,,,,,,2022-05-25T04:00:00.000Z,2024-03-31T04:00:00.000Z,,120,277,No,true,2.63,1936,,,324,779,835,39,,,,,,,,,2.63,1936,324,779,835,39,,,,,720,,,0.959,10.6,,,,,736.2,120,0.959,10.6,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,0,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-RK60CH,"Shenzhen Aisifamo Technology Co., Ltd",Ace Farmer,LED Grow Light,ACE-500Watt,2.1,CCCHVB,true,,,,AC,40,,,,5,,,2022-04-14T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.61,1308,,,218,533,557,25,,,,,,,,,2.61,1308,218,533,557,25,,,,,502,,,0.942,7,,,,,501.97,120,0.942,7.4,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-6ADJD87,"Vision Tech Group, Inc.",Efinity,OUMUA-HE600,ZSC-GH-CP600-HV01-TO,2.1,TTTVWZ,false,,,,AC,35,,,,5,,,2021-02-01T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,220,480,No,true,2.7,1625,,,337,627,661,33,,,,,,,,,2.7,1624.9,336.51,627.06,661.33,32.83,,,,,600,,,0.926,14,,,,,601.2,,0.926,14,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-Q7Z9CZ8,C&M LIGHTING LLC,Edisun,Vertical LED Grow Lights,FXL-320W,2.1,EEEGNG,false,,,,AC,40,,,,5,,,2020-12-08T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.6,850,,,137,384,329,33,,,,,,,,,2.63,849.58,136.71,384.16,328.71,33.13,,,,,320,,,0.98,7,,,,,322.64,,0.98,7,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-4OU72QQ,Excel Lighting and Electrical Supply,LEX COMMERCIAL,LEX GROW 720,LEXGL720W1F633B1,2.1,,,,,,AC,40,,,,,,,2021-06-14T04:00:00.000Z,2022-05-04T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,,,,,,,,,,,,,,,,,2.67,1953,267.8,790,896.7,56.74,,,,,,,,,,,,,,730.9,,0.995,5,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
Horticultural,H-OBZHPT5,Signify North America Corporation – Horti LED,Philips GreenPower LED toplighting compact,GPL TLC 1800 DRW_LB 277-400V 1.0D xP,GPL TLC 1800 DRW_LB 277-400V 1.0D xP,1.2,,,,,,AC,40,,,,,,,2020-10-29T04:00:00.000Z,2022-02-01T05:00:00.000Z,Horticultural Lighting Fixture,277,400,No,true,,,,,,,,,,,,,,,,,2.7,1672.5,99.5,92.1,1482.5,13.7,,,,,,,,,,,,,,621.9,277,0.985,14.2,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-02-01
Horticultural,H-0005025,"Hongyi Lighting L,T,D.",HONGYI,,GL-L7008A6-630W-480,2.1,EEEGNK,false,,,,AC,40,,,,5,,,2022-01-14T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,277,480,No,true,2.7,1645,,,313,691,642,35,,,,,,,,,,,,,,,,,,,621,,,0.962,1.3,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-0001524,Spectrum King LED,Spectrum King LED,Horticultural,SKPHX-840-000-F1-XX-XXX-XXXX-XXXX,2.1,TTTVYH,true,,,,AC,45,43,4.3,,5,,,2022-04-06T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,480,No,true,2.8,2438,,,397,914,1127,49,,,,,,,,,2.8,2438,397,914,1127,49,,,,,870,,,0.996,7,,,,,869.5,120,0.964,10,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-0001055,Signify North America Corporation – Horti LED,Philips,Greenpower LED TopLighting Compact,GPL TLC 1610 DRW_VSN2 200-400V 1.2D SB XP,2.1,EAEGEA,true,,,,AC,40,,,,5,,,2022-04-25T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,200,400,No,true,2.71,1652,,,319,592,741,25,,,,,,,,,2.59,1578,319,592,741,25,,,,,609,,,0.983,10,,,,,609.5,200,0.979,15.6,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-0002525,"SHENZHEN SNC OPTO ELECTRONIC CO.,LTD.",SNC,LED GROW LIGHTS,SNC-GL02-660WL2EA1-aISg,2.1,PPPUAD,false,,,,AC,50,,,,5,,,2021-12-13T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.4,1581.5,,,207.5,630.4,743.7,45.1,,,,,,,,,,,,,,,,,,,660,,,0.918,8.4,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-0005001,"Shenzhen XinShengYang Opto-electronics Technology Co.,Ltd.",Luxgrow,,LPC7-SV,2.1,EEEGLJ,true,,,,AC,40,,,,5,,,2021-10-14T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,2.3,1645,,,195.7,649.3,801.6,46.5,,,,,,,,,2.3,1645,195.7,649.3,801.6,46.5,,,,,720,,,0.937,9.9,,,,,702.9,120.11,0.937,9.9,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-0005003,Vertico Farms,Vertico Farms,Horticultural Luminaire,VF1 K15 24 D1,2.1,EEEGLU,true,,,,AC,45,,,,5,,,2021-10-27T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,200,480,No,true,2.4,2883,,,350,1198,1338,101,,,,,,,,,2.4,2883,350,1198,1338,101,,,,,1220,,,0.91,19,,,,,1220,200.04,0.91,20,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-QJAXY70,"SLT LIGHTING TECHNOLOGY(DONGGUAN)CO., LTD",SLTMAKS,,"STG-800W-D-XX(XX can be blank, any letter or any number) (field adjustable max output)",2.1,NNNPIH,true,,,,AC,55,,,,5,,,2022-08-19T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,2.64,2216,,,321,872,1024,63,,,,,,,,,2.64,2216,321,872,1024,63,,,,,800,,,0.946,9,,,,,840.6,120,0.947,8.5,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-LORIQO2,Hydrofarm LLC,PHANTOM,LED Horticultural Light,PHL440LMP,2.1,VVVZXP,true,,,,AC,40,,,,5,,,2020-11-04T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.46,1078,,,239,412,427,25,,,,,,,,,2.46,1077.67,238.56,412.28,426.83,25.28,,,,,440,,,0.922,14.2,,,,,438.55,120,0.922,14.2,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-QXQW3HH,AGxano,AGxano,Kosmos,"KO-640-BLM-UNV-[8, 10, #]-[N5, N6, L7, W]",2.1,NNNPES,true,,,,AC,35,,,,5,,,2021-04-14T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,1.92,1145,,,159,515,470,40,,,,,,,,,1.9164,1144.86,158.898,515.437,469.911,40.4307,,,,,597,,,0.977,11.3,,,,,597.4,,0.9771,11.2,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-WAXCMTB,"Zhengzhou LeDinPro Lighting Co., Ltd",LeDinPro,,351-0004,1.2,,,,,,AC,40,,,,,,,2020-02-27T05:00:00.000Z,2022-02-01T05:00:00.000Z,Horticultural Lighting Fixture,277,480,No,true,,,,,,,,,,,,,,,,,2.2,1396,231,572,604,34,,,,,,,,,,,,,,630.4,277,0.97,4,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
Horticultural,H-O3LME5,Growgenics LLC,Growgenics,,PS-960FS-HV,2.1,PPPUCX,true,,,,AC,40,,,,5,,,2022-04-20T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,277,480,No,true,2.4,2243,,,272,884,1089,64.7,,,,,,,,,2.4,2243,272,884,1089,64.7,,,,,960,,,0.95,8.5,,,,,938.8,277.12,0.95,8.5,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-68KU5KH,"Fujian Sananbio Technology Co., Ltd.",SANANBIO,,ZK2-TL600-CS01/A,2.1,GGGGPG,true,,,,,40,,,,5,,,2021-09-17T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,,,,,,,,,,,,,,,,,1.94,1226.67,224.05,258.93,748.67,219.66,,,,,,,,,,,,,,632.2,120,0.9663,7.72,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-ND0P3OX,Signify North America Corporation – Horti LED,Philips Horticulture LED Solutions,GPL toplight_2.1 DRW VSN2 277-400V HO,GPL toplight_2.1 DRW VSN2 277-400V HO,1.2,,,,,,AC,40,,,,,,,2020-06-16T04:00:00.000Z,2022-02-01T05:00:00.000Z,Horticultural Lighting Fixture,277,400,No,false,,,,,,,,,,,,,,,,,2.33,621.6,126.2,229.3,269.5,10.4,,,,,,,,,,,,,,266.7,277,0.985,7.4,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-02-01
Horticultural,H-GX9CF2P,Signify North America Corporation – Horti LED,Philips GreenPower LED toplighting compact,GPL TLC 1800 DRB_LB 277-400V 1.0S SP and GPL TLC 1800 DRB_LB 277-400V 1.0S MP,GPL TLC 1800 DRB_LB 277-400V 1.0S xP,1.2,,,,,,AC,40,,,,,,,2020-10-30T04:00:00.000Z,2022-02-01T05:00:00.000Z,Horticultural Lighting Fixture,277,400,No,false,,,,,,,,,,,,,,,,,2.7,1647,89.1,2.31,1555.8,11,,,,,,,,,,,,,,600.8,277,0.985,14.1,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-02-01
Horticultural,H-HPM730I,Allstate Garden Supply,JUNGLE,LED GROW LIGHT,JN-LED/G4I/J2-D,2.1,WWWXQT,true,,,,AC,40,,,,5,,,2022-04-21T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.62,1130,,,196,461,473,20,,,,,,,,,2.621,1130,195.95,461.08,472.97,20.29,,,,,431,,,0.944,10,,,,,431.16,120,0.95,14,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-002046,Shenzhen Hipower Optronics Co. Ltd.,LED VISION,Horticultural Luminaires,SPS960-GL1-B,2.1,WWWXTI,false,,,,AC,35,,,,5,,,2022-01-14T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,2.8,2698,,,427,1116,1155,68,,,,,,,,,,,,,,,,,,,960,,,0.997,5.9,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-0002009,"Lighting Solutions Group LLC., dba SpecGradeLED",SpecGradeLED,Aimable Propagation Grow Light,EXTRA-48-M1-V01*field adjustable spatial distribution,2.1,WWWXRY,true,,,,AC,40,,,,5,,,2021-10-19T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,2.21,99.7,,,16.1,29,55.2,1.1,,,,,,,,,2.21,99.7,16.1,29,55.2,1.1,,,,,45.1,,,0.9,12.3,,,,,45.1,120,0.907,12.3,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-FETWOTE,AGxano,AGxano,Teleios,"TE-660-BRD-UNV-[8, 10, #]-[N5, N6, L7, W]",2.1,NNNPFE,true,,,,AC,40,,,,5,,,2021-04-29T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.42,1358,,,243,617,498,43,,,,,,,,,2.3,1294,175,569,550,48,,,,,562,,,0.975,11.3,,,,,566.7,120,0.974,9.5,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-N55WBTI,"LLW Enterprise, LLC",VOLTGrow®,VOLT® Grow Light,FL1-XXX,2.1,MMMSTP,true,,,,AC,40,,,,5,,,2021-12-17T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,120,277,No,true,2.71,1981,,,323,810,850,39,,,,,,,,,2.71,1981,323,810,850,39,,,,,732,,,0.954,14.7,,,,,732.3,120.06,0.954,14.7,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-0002024,Starsteck Ltd,GrowStar,,GL03-740W-H-ID-10D,2.1,WWWXSP,false,,,,AC,40,,,,,,,2021-11-18T05:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,2.56,1878,,,262,758,859,56,,,,,,,,,,,,,,,,,,,734.2,,,0.999,3.3,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-YTF0JME,Signify North America Corporation – Horti LED,Philips Horticulture LED Solutions,GP LED interlighting mod DR/B 250 HO NA,GP LED interlighting mod DR/B 250 HO NA,1.2,,,,,,AC,40,,,,,,,2021-02-11T05:00:00.000Z,2022-02-01T05:00:00.000Z,Horticultural Lighting Fixture,200,400,No,false,,,,,,,,,,,,,,,,,3,292,15,1,277,0,,,,,,,,,,,,,,97.6,200,0.99,9.5,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2022-02-01
Horticultural,H-F61BJST,"NKT LED Lighting Co., Limited",NKT,LED Horticultural Lighting,NKT-LGL-F-600-E4-R,2.1,,,,,,AC,40,,,,,,,2021-06-22T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,,,,,,,,,,,,,,,,,2.51,1454.78,297.01,608.37,560.52,32.46,,,,,,,,,,,,,,580.1,,0.9633,8.5,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2024-03-31
Horticultural,H-30B2MZW,FOHSE INC,FOHSE,Aries 640W+ 277V field adjustable spatial distribution,Aries 640W+ 277V field adjustable spatial distribution,2.1,NNNPEE,true,,,,AC,40,,,,5,,,2021-05-18T04:00:00.000Z,2024-03-31T04:00:00.000Z,Horticultural Lighting Fixture,100,277,No,true,3.21,2136,,,396,542,1199,18,,,,,,,,,3.21,2136,395.5,541.9,1199,17.99,,,,,666,,,0.99,5.7,,,,,665.5,,0.99,6,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2024-03-31
